time_s,range_m,pursuer_speed_m_s,closing_velocity_m_s,a_cmd_norm_m_s2,a_applied_norm_m_s2,aM_parallel_m_s2,aM_total_norm_m_s2,saturated,guidance_updated
38.08,32800.18856118093,691.6030303058111,727.3132112228676,1.6760870289724292,1.6760870289724292,15.0,15.093351772508637,False,True
38.09,32792.91395791282,691.7530305088653,727.4601659888829,1.6764117847110784,1.6764117847110784,15.0,15.093387839445397,False,True
38.1,32785.6378850852,691.9030307119541,727.607121871689,1.6767373480744034,1.6767373480744034,15.0,15.093424003003019,False,True
38.11,32778.36034268689,692.0530309150779,727.7540788719409,1.677063719275584,1.677063719275584,15.0,15.093460263256747,False,True
38.12,32771.0813307067,692.2030311182367,727.9010369902933,1.6773908985261714,1.6773908985261714,15.0,15.09349662028181,False,True
38.13,32763.800849133462,692.3530313214308,728.0479962274,1.6777188860360825,1.6777188860360825,15.0,15.093533074153385,False,True
38.14,32756.518897955968,692.5030315246603,728.1949565839149,1.678047682013607,1.678047682013607,15.0,15.09356962494662,False,True
38.15,32749.235477163027,692.6530317279254,728.3419180604913,1.6783772866653996,1.6783772866653996,15.0,15.093606272736624,False,True
38.160000000000004,32741.950586743424,692.8030319312263,728.4888806577815,1.6787077001964863,1.6787077001964863,15.0,15.093643017598469,False,True
38.17,32734.664226685945,692.9530321345633,728.6358443764384,1.6790389228102598,1.6790389228102598,15.0,15.093679859607194,False,True
38.18,32727.376396979373,693.1030323379365,728.7828092171136,1.67937095470848,1.67937095470848,15.0,15.093716798837802,False,True
38.19,32720.087097612486,693.2530325413461,728.9297751804589,1.6797037960912726,1.6797037960912726,15.0,15.093753835365257,False,True
38.2,32712.79632857404,693.4030327447923,729.0767422671253,1.6800374471571327,1.6800374471571327,15.0,15.093790969264488,False,True
38.21,32705.504089852802,693.5530329482754,729.2237104777635,1.6803719081029185,1.6803719081029185,15.0,15.093828200610389,False,True
38.22,32698.210381437526,693.7030331517954,729.3706798130236,1.6807071791238561,1.6807071791238561,15.0,15.093865529477814,False,True
38.230000000000004,32690.915203316956,693.8530333553527,729.5176502735555,1.6810432604135346,1.6810432604135346,15.0,15.093902955941575,False,True
38.24,32683.618555479836,694.0030335589474,729.6646218600085,1.6813801521639091,1.6813801521639091,15.0,15.093940480076457,False,True
38.25,32676.3204379149,694.1530337625796,729.8115945730316,1.6817178545653004,1.6817178545653004,15.0,15.093978101957207,False,True
38.26,32669.020850610876,694.3030339662497,729.9585684132734,1.6820563678063942,1.6820563678063942,15.0,15.09401582165853,False,True
38.27,32661.719793556484,694.4530341699577,730.1055433813818,1.6823956920742371,1.6823956920742371,15.0,15.094053639255094,False,True
38.28,32654.41726674044,694.6030343737041,730.2525194780047,1.6827358275542421,1.6827358275542421,15.0,15.094091554821532,False,True
38.29,32647.11327015145,694.7530345774886,730.399496703789,1.6830767744301836,1.6830767744301836,15.0,15.094129568432436,False,True
38.300000000000004,32639.807803778218,694.9030347813118,730.546475059382,1.6834185328842022,1.6834185328842022,15.0,15.09416768016236,False,True
38.31,32632.500867609444,695.0530349851739,730.6934545454295,1.6837611030967976,1.6837611030967976,15.0,15.09420589008583,False,True
38.32,32625.192461633807,695.2030351890749,730.8404351625779,1.6841044852468368,1.6841044852468368,15.0,15.09424419827732,False,True
38.33,32617.882585839998,695.353035393015,730.9874169114722,1.6844486795115419,1.6844486795115419,15.0,15.094282604811273,False,True
38.34,32610.57124021669,695.5030355969946,731.1343997927579,1.684793686066505,1.684793686066505,15.0,15.094321109762094,False,True
38.35,32603.258424752552,695.6530358010136,731.2813838070792,1.6851395050856746,1.6851395050856746,15.0,15.094359713204147,False,True
38.36,32595.94413943625,695.8030360050724,731.4283689550808,1.6854861367413643,1.6854861367413643,15.0,15.094398415211762,False,True
38.37,32588.628384256437,695.9530362091712,731.5753552374061,1.685833581204246,1.685833581204246,15.0,15.094437215859223,False,True
38.38,32581.311159201767,696.1030364133102,731.7223426546987,1.6861818386433556,1.6861818386433556,15.0,15.094476115220782,False,True
38.39,32573.992464260882,696.2530366174894,731.869331207601,1.6865309092260885,1.6865309092260885,15.0,15.094515113370651,False,True
38.4,32566.672299422422,696.4030368217094,732.016320896756,1.6868807931182,1.6868807931182,15.0,15.094554210382997,False,True
38.410000000000004,32559.350664675014,696.55303702597,732.1633117228055,1.6872314904838084,1.6872314904838084,15.0,15.094593406331958,False,True
38.42,32552.02756000729,696.7030372302714,732.3103036863909,1.6875830014853919,1.6875830014853919,15.0,15.094632701291623,False,True
38.43,32544.702985407854,696.8530374346142,732.4572967881537,1.6879353262837888,1.6879353262837888,15.0,15.094672095336046,False,True
38.44,32537.376940865335,697.0030376389982,732.6042910287343,1.6882884650381955,1.6882884650381955,15.0,15.094711588539246,False,True
38.45,32530.04942636833,697.1530378434238,732.7512864087731,1.6886424179061725,1.6886424179061725,15.0,15.09475118097519,False,True
38.46,32522.720441905432,697.303038047891,732.8982829289099,1.6889971850436387,1.6889971850436387,15.0,15.094790872717827,False,True
38.47,32515.389987465245,697.4530382524002,733.0452805897842,1.6893527666048713,1.6893527666048713,15.0,15.094830663841032,False,True
38.480000000000004,32508.05806303635,697.6030384569516,733.1922793920351,1.6897091627425098,1.6897091627425098,15.0,15.094870554418677,False,True
38.49,32500.72466860733,697.7530386615452,733.3392793363004,1.6900663736075492,1.6900663736075492,15.0,15.094910544524568,False,True
38.5,32493.389804166756,697.9030388661814,733.486280423219,1.6904243993493533,1.6904243993493533,15.0,15.094950634232484,False,True
38.51,32486.053469703187,698.0530390708603,733.6332826534282,1.6907832401156346,1.6907832401156346,15.0,15.094990823616156,False,True
38.52,32478.7156652052,698.2030392755821,733.780286027565,1.691142896052471,1.691142896052471,15.0,15.095031112749279,False,True
38.53,32471.376390661342,698.3530394803471,733.9272905462666,1.6915033673042987,1.6915033673042987,15.0,15.095071501705508,False,True
